User ID,Subscription Type,Monthly Revenue (USD),Join Date,Last Payment Date,Device
1617,Basic,11,04/11/22,05/07/23,Tablet
1618,Standard,11,05/11/22,06/07/23,Smart TV
1619,Standard,14,04/11/22,07/07/23,Laptop
1620,Basic,11,05/11/22,07/07/23,Smartphone
1621,Premium,10,04/11/22,05/07/23,Laptop
1622,Basic,12,05/11/22,05/07/23,Smart TV
1623,Standard,12,03/11/22,06/07/23,Laptop
1624,Premium,13,31-10-22,07/07/23,Smartphone
1625,Basic,10,26-10-22,04/07/23,Smart TV
1626,Premium,11,16-10-22,06/07/23,Smart TV
1627,Basic,15,16-10-22,07/07/23,Smartphone
1628,Standard,13,17-09-22,06/07/23,Laptop
1629,Standard,14,12/09/22,04/07/23,Smart TV
1630,Basic,13,13-09-22,07/07/23,Smart TV
1631,Premium,14,09/09/22,07/07/23,Laptop
1632,Basic,14,03/09/22,06/07/23,Laptop
1633,Standard,11,31-08-22,05/07/23,Tablet
1634,Premium,14,25-08-22,07/07/23,Smart TV
1635,Basic,12,15-08-22,07/07/23,Tablet
1636,Premium,10,16-08-22,07/07/23,Smart TV
1637,Basic,11,28-07-22,05/07/23,Laptop
1638,Standard,10,28-07-22,06/07/23,Tablet
1639,Standard,15,22-07-22,06/07/23,Laptop
1640,Basic,13,19-07-22,06/07/23,Smart TV
1641,Premium,10,16-07-22,06/07/23,Tablet
1642,Basic,12,15-07-22,09/07/23,Tablet
1643,Standard,11,16-07-22,05/07/23,Tablet
1644,Premium,14,09/07/22,06/07/23,Smartphone
1645,Basic,12,07/07/22,05/07/23,Laptop
1646,Basic,15,07/07/22,09/07/23,Tablet
1647,Basic,11,06/07/22,05/07/23,Laptop
1648,Standard,15,30-06-22,06/07/23,Smartphone
1649,Premium,15,27-06-22,05/07/23,Tablet
1650,Basic,14,28-06-22,08/07/23,Tablet
1651,Basic,14,28-06-22,06/07/23,Smart TV
1652,Premium,11,29-06-22,08/07/23,Tablet
1653,Standard,13,01/07/22,06/07/23,Smartphone
1654,Standard,14,03/07/22,07/07/23,Tablet
1655,Basic,15,04/07/22,06/07/23,Tablet
1656,Premium,10,10/07/22,07/07/23,Smartphone
1657,Standard,11,23-07-22,06/07/23,Smartphone
1658,Basic,11,24-07-22,07/07/23,Laptop
1659,Standard,14,26-07-22,06/07/23,Smartphone
1660,Premium,12,07/08/22,08/07/23,Tablet
1661,Basic,13,10/08/22,05/07/23,Laptop
1662,Premium,13,14-08-22,06/07/23,Smartphone
1663,Standard,12,16-08-22,06/07/23,Smartphone
1664,Basic,10,20-08-22,08/07/23,Laptop
1665,Standard,11,25-08-22,05/07/23,Smartphone
1666,Premium,11,28-08-22,07/07/23,Laptop
1667,Basic,11,05/09/22,06/07/23,Tablet
1668,Standard,13,08/09/22,08/07/23,Tablet
1669,Premium,10,14-09-22,05/07/23,Tablet
1670,Basic,13,16-09-22,06/07/23,Tablet
1671,Premium,13,19-09-22,06/07/23,Smartphone
1672,Basic,15,23-09-22,07/07/23,Tablet
1673,Standard,10,29-09-22,07/07/23,Tablet
1674,Standard,10,02/10/22,06/07/23,Smart TV
1675,Basic,12,08/10/22,05/07/23,Laptop
1676,Premium,15,09/10/22,07/07/23,Laptop
1677,Basic,14,11/10/22,08/07/23,Tablet
1678,Standard,15,14-10-22,09/07/23,Smart TV
1679,Premium,14,16-10-22,06/07/23,Tablet
1680,Basic,13,18-10-22,07/07/23,Laptop
1681,Premium,15,22-10-22,07/07/23,Smart TV
1682,Basic,10,23-10-22,09/07/23,Laptop
1683,Standard,12,26-10-22,06/07/23,Laptop
1684,Standard,13,27-10-22,07/07/23,Smartphone
1685,Basic,15,31-10-22,07/07/23,Laptop
1686,Premium,11,01/11/22,08/07/23,Laptop
1687,Basic,13,03/11/22,05/07/23,Smartphone
1688,Standard,14,04/11/22,06/07/23,Tablet
1689,Premium,13,05/11/22,07/07/23,Tablet
1690,Basic,13,05/11/22,07/07/23,Laptop
1691,Premium,13,05/11/22,05/07/23,Smart TV
1692,Basic,12,05/11/22,06/07/23,Tablet
1693,Standard,13,03/11/22,07/07/23,Tablet
1694,Standard,11,27-10-22,07/07/23,Laptop
1695,Basic,14,24-10-22,04/07/23,Smartphone
1696,Premium,13,17-10-22,07/07/23,Laptop
1697,Basic,11,06/10/22,07/07/23,Tablet
1698,Standard,12,18-09-22,06/07/23,Tablet
1699,Premium,10,17-09-22,04/07/23,Laptop
1700,Basic,12,13-09-22,08/07/23,Smart TV
1701,Premium,15,09/09/22,07/07/23,Smart TV
1702,Basic,12,02/09/22,07/07/23,Smartphone
1703,Standard,13,01/09/22,06/07/23,Smart TV
1704,Standard,10,16-08-22,07/07/23,Laptop
1705,Basic,14,17-08-22,07/07/23,Tablet
1706,Premium,15,29-07-22,07/07/23,Laptop
1707,Basic,13,28-07-22,06/07/23,Smartphone
1708,Standard,13,25-07-22,07/07/23,Smartphone
1709,Premium,10,26-07-22,06/07/23,Smartphone
1710,Basic,11,17-07-22,07/07/23,Smart TV
1711,Premium,14,16-07-22,06/07/23,Smartphone
1712,Basic,11,17-07-22,09/07/23,Smartphone
1713,Standard,12,16-07-22,06/07/23,Tablet
1714,Standard,14,16-07-22,07/07/23,Tablet
1715,Basic,14,12/07/22,06/07/23,Laptop
1716,Premium,11,10/07/22,09/07/23,Smart TV
1717,Basic,10,08/07/22,07/07/23,Smartphone
1718,Standard,15,29-06-22,07/07/23,Tablet
1719,Premium,12,29-06-22,06/07/23,Laptop
1720,Basic,12,28-06-22,08/07/23,Tablet
1721,Basic,12,29-06-22,06/07/23,Tablet
1722,Basic,13,01/07/22,08/07/23,Tablet
1723,Standard,13,02/07/22,06/07/23,Smart TV
1724,Premium,12,04/07/22,08/07/23,Laptop
1725,Basic,10,08/07/22,07/07/23,Smartphone
1726,Basic,14,20-07-22,09/07/23,Laptop
1727,Premium,13,23-07-22,06/07/23,Smartphone
1728,Standard,15,26-07-22,07/07/23,Smartphone
1729,Standard,11,30-07-22,07/07/23,Laptop
1730,Basic,10,08/08/22,08/07/23,Smartphone
1731,Premium,12,13-08-22,05/07/23,Tablet
1732,Standard,12,14-08-22,07/07/23,Smartphone
1733,Basic,15,16-08-22,06/07/23,Tablet
1734,Standard,14,19-08-22,08/07/23,Tablet
1735,Premium,10,27-08-22,06/07/23,Smartphone
1736,Basic,15,04/09/22,07/07/23,Smartphone
1737,Premium,12,05/09/22,06/07/23,Laptop
1738,Standard,12,13-09-22,08/07/23,Smartphone
1739,Basic,10,16-09-22,05/07/23,Smartphone
1740,Standard,15,18-09-22,06/07/23,Laptop
1741,Premium,12,20-09-22,06/07/23,Smartphone
1742,Basic,13,29-09-22,07/07/23,Laptop
1743,Standard,11,30-09-22,08/07/23,Tablet
1744,Premium,15,04/10/22,10/07/23,Smart TV
1745,Basic,14,08/10/22,07/07/23,Tablet
1746,Premium,14,10/10/22,07/07/23,Smart TV
1747,Basic,12,12/10/22,08/07/23,Laptop
1748,Standard,15,14-10-22,10/07/23,Smartphone
1749,Standard,10,16-10-22,07/07/23,Laptop
1750,Basic,15,21-10-22,07/07/23,Smartphone
1751,Premium,14,23-10-22,07/07/23,Tablet
1752,Basic,10,25-10-22,09/07/23,Laptop
1753,Standard,15,26-10-22,06/07/23,Laptop
1754,Premium,10,29-10-22,07/07/23,Smart TV
1755,Basic,15,31-10-22,07/07/23,Laptop
1756,Premium,13,02/11/22,08/07/23,Tablet
1757,Basic,13,03/11/22,05/07/23,Laptop
1758,Standard,13,05/11/22,07/07/23,Laptop
1759,Standard,10,06/11/22,07/07/23,Smart TV
1760,Basic,15,06/11/22,07/07/23,Tablet
1761,Premium,10,07/11/22,05/07/23,Smart TV
1762,Basic,10,04/11/22,06/07/23,Smartphone
1763,Standard,14,02/11/22,07/07/23,Smartphone
1764,Premium,13,27-10-22,07/07/23,Tablet
1765,Basic,11,18-10-22,05/07/23,Tablet
1766,Premium,12,07/10/22,08/07/23,Smart TV
1767,Basic,15,04/10/22,07/07/23,Tablet
1768,Standard,14,17-09-22,07/07/23,Tablet
1769,Standard,14,15-09-22,06/07/23,Laptop
1770,Basic,13,10/09/22,08/07/23,Tablet
1771,Premium,11,09/09/22,08/07/23,Laptop
1772,Basic,12,09/09/22,08/07/23,Smart TV
1773,Standard,12,07/09/22,06/07/23,Tablet
1774,Premium,15,08/09/22,08/07/23,Tablet
1775,Basic,15,14-08-22,07/07/23,Tablet
1776,Premium,15,06/08/22,08/07/23,Smart TV
1777,Basic,12,06/08/22,06/07/23,Tablet
1778,Standard,11,29-07-22,09/07/23,Tablet
1779,Standard,15,28-07-22,06/07/23,Smartphone
1780,Basic,13,24-07-22,07/07/23,Smart TV
1781,Premium,15,22-07-22,06/07/23,Laptop
1782,Basic,13,19-07-22,10/07/23,Laptop
1783,Standard,13,17-07-22,07/07/23,Smartphone
1784,Premium,13,16-07-22,07/07/23,Tablet
1785,Basic,13,13-07-22,07/07/23,Tablet
1786,Premium,15,14-07-22,09/07/23,Laptop
1787,Basic,11,07/07/22,07/07/23,Laptop
1788,Standard,10,06/07/22,09/07/23,Smart TV
1789,Standard,14,30-06-22,07/07/23,Tablet
1790,Basic,12,30-06-22,09/07/23,Smart TV
1791,Premium,14,01/07/22,06/07/23,Laptop
1792,Basic,15,02/07/22,09/07/23,Tablet
1793,Standard,14,03/07/22,06/07/23,Smart TV
1794,Premium,12,06/07/22,08/07/23,Tablet
1795,Basic,14,07/07/22,07/07/23,Smart TV
1796,Basic,10,15-07-22,09/07/23,Tablet
1797,Basic,14,17-07-22,06/07/23,Smart TV
1798,Standard,10,26-07-22,08/07/23,Smartphone
1799,Premium,14,05/08/22,07/07/23,Tablet
1800,Basic,14,12/08/22,09/07/23,Tablet
1801,Basic,12,14-08-22,06/07/23,Tablet
1802,Premium,12,15-08-22,07/07/23,Smartphone
1803,Standard,10,18-08-22,07/07/23,Smart TV
1804,Standard,12,21-08-22,09/07/23,Laptop
1805,Basic,10,04/09/22,06/07/23,Smart TV
1806,Premium,15,05/09/22,07/07/23,Laptop
1807,Standard,11,08/09/22,07/07/23,Smartphone
1808,Basic,12,15-09-22,08/07/23,Laptop
1809,Standard,15,17-09-22,06/07/23,Tablet
1810,Premium,14,19-09-22,09/07/23,Laptop
1811,Basic,10,23-09-22,06/07/23,Smart TV
1812,Premium,11,26-09-22,08/07/23,Smartphone
1813,Standard,12,30-09-22,08/07/23,Smartphone
1814,Basic,10,07/10/22,10/07/23,Smartphone
1815,Standard,13,09/10/22,07/07/23,Tablet
1816,Premium,14,12/10/22,07/07/23,Laptop
1817,Basic,12,13-10-22,08/07/23,Smartphone
1818,Standard,15,14-10-22,10/07/23,Smart TV
1819,Premium,13,19-10-22,07/07/23,Tablet
1820,Basic,14,20-10-22,07/07/23,Smart TV
1821,Premium,12,22-10-22,08/07/23,Smartphone
1822,Basic,15,24-10-22,09/07/23,Tablet
1823,Standard,10,28-10-22,06/07/23,Tablet
1824,Standard,12,30-10-22,08/07/23,Laptop
1825,Basic,13,01/11/22,08/07/23,Smart TV
1826,Premium,12,03/11/22,08/07/23,Tablet
1827,Basic,13,04/11/22,06/07/23,Laptop
1828,Standard,14,05/11/22,07/07/23,Laptop
1829,Premium,13,06/11/22,08/07/23,Tablet
1830,Basic,12,07/11/22,08/07/23,Smartphone
1831,Premium,14,05/11/22,05/07/23,Laptop
1832,Basic,11,05/11/22,09/07/23,Smartphone
1833,Standard,12,06/11/22,08/07/23,Smartphone
1834,Standard,10,03/11/22,07/07/23,Smart TV
1835,Basic,11,22-10-22,06/07/23,Tablet
1836,Premium,12,22-10-22,09/07/23,Smart TV
1837,Basic,13,15-10-22,09/07/23,Smartphone
1838,Standard,11,24-09-22,07/07/23,Smartphone
1839,Premium,15,15-09-22,06/07/23,Smart TV
1840,Basic,14,15-09-22,08/07/23,Laptop
1841,Premium,11,12/09/22,08/07/23,Tablet
1842,Basic,14,12/09/22,09/07/23,Smartphone
1843,Standard,10,11/09/22,07/07/23,Laptop
1844,Standard,14,11/09/22,08/07/23,Smart TV
1845,Basic,12,16-08-22,07/07/23,Smartphone
1846,Premium,13,12/08/22,08/07/23,Smartphone
1847,Basic,10,02/08/22,07/07/23,Smartphone
1848,Standard,11,01/08/22,10/07/23,Laptop
1849,Premium,11,29-07-22,07/07/23,Smartphone
1850,Basic,12,28-07-22,08/07/23,Smartphone
1851,Premium,11,25-07-22,08/07/23,Laptop
1852,Basic,14,20-07-22,10/07/23,Tablet
1853,Standard,13,16-07-22,08/07/23,Laptop
1854,Standard,14,16-07-22,08/07/23,Laptop
1855,Basic,12,15-07-22,07/07/23,Smartphone
1856,Premium,15,13-07-22,09/07/23,Smartphone
1857,Basic,13,06/07/22,07/07/23,Smart TV
1858,Standard,10,03/07/22,09/07/23,Smart TV
1859,Premium,15,04/07/22,07/07/23,Laptop
1860,Basic,10,03/07/22,09/07/23,Laptop
1861,Premium,15,03/07/22,07/07/23,Laptop
1862,Basic,13,04/07/22,10/07/23,Tablet
1863,Standard,11,05/07/22,06/07/23,Smartphone
1864,Standard,15,07/07/22,08/07/23,Smartphone
1865,Basic,15,08/07/22,07/07/23,Smartphone
1866,Premium,12,13-07-22,10/07/23,Laptop
1867,Basic,11,15-07-22,06/07/23,Tablet
1868,Standard,14,01/08/22,08/07/23,Tablet
1869,Premium,13,11/08/22,08/07/23,Smart TV
1870,Basic,14,13-08-22,09/07/23,Tablet
1871,Basic,10,15-08-22,06/07/23,Smart TV
1872,Basic,13,16-08-22,08/07/23,Smartphone
1873,Standard,14,18-08-22,08/07/23,Smartphone
1874,Premium,14,25-08-22,09/07/23,Smartphone
1875,Basic,14,29-08-22,06/07/23,Smart TV
1876,Basic,11,04/09/22,09/07/23,Tablet
1877,Premium,11,13-09-22,07/07/23,Smartphone
1878,Standard,12,14-09-22,08/07/23,Tablet
1879,Standard,10,17-09-22,06/07/23,Smart TV
1880,Basic,15,18-09-22,10/07/23,Smart TV
1881,Premium,15,23-09-22,07/07/23,Tablet
1882,Standard,11,27-09-22,08/07/23,Smartphone
1883,Basic,14,04/10/22,08/07/23,Tablet
1884,Standard,12,09/10/22,11/07/23,Tablet
1885,Premium,14,10/10/22,07/07/23,Tablet
1886,Basic,12,11/10/22,08/07/23,Smart TV
1887,Premium,13,13-10-22,09/07/23,Smart TV
1888,Standard,12,15-10-22,10/07/23,Laptop
1889,Basic,13,20-10-22,07/07/23,Laptop
1890,Standard,15,21-10-22,08/07/23,Laptop
1891,Premium,11,23-10-22,09/07/23,Tablet
1892,Basic,15,25-10-22,09/07/23,Smartphone
1893,Standard,10,27-10-22,07/07/23,Smartphone
1894,Premium,11,30-10-22,08/07/23,Tablet
1895,Basic,15,01/11/22,09/07/23,Laptop
1896,Premium,14,02/11/22,09/07/23,Laptop
1897,Basic,11,04/11/22,06/07/23,Smartphone
1898,Standard,13,06/11/22,07/07/23,Tablet
1899,Standard,14,07/11/22,09/07/23,Smartphone
1900,Basic,14,06/11/22,08/07/23,Smartphone
1901,Premium,15,07/11/22,06/07/23,Tablet
1902,Basic,15,07/11/22,10/07/23,Smart TV
1903,Standard,12,03/11/22,08/07/23,Smart TV
1904,Premium,15,03/11/22,08/07/23,Smartphone
1905,Basic,15,31-10-22,06/07/23,Tablet
1906,Premium,11,28-10-22,09/07/23,Tablet
1907,Basic,10,28-09-22,09/07/23,Smartphone
1908,Standard,15,19-09-22,09/07/23,Smartphone
1909,Standard,12,16-09-22,08/07/23,Smart TV
1910,Basic,15,17-09-22,08/07/23,Smartphone
1911,Premium,12,17-09-22,08/07/23,Smart TV
1912,Basic,11,15-09-22,09/07/23,Laptop
1913,Standard,11,14-09-22,08/07/23,Tablet
1914,Premium,11,14-09-22,08/07/23,Tablet
1915,Basic,10,13-09-22,08/07/23,Smartphone
1916,Premium,13,13-08-22,08/07/23,Tablet
1917,Basic,14,12/08/22,08/07/23,Tablet
1918,Standard,11,07/08/22,10/07/23,Smartphone
1919,Standard,11,07/08/22,09/07/23,Smart TV
1920,Basic,11,04/08/22,08/07/23,Laptop
1921,Premium,14,24-07-22,08/07/23,Laptop
1922,Basic,13,18-07-22,10/07/23,Tablet
1923,Standard,12,17-07-22,08/07/23,Smartphone
1924,Premium,13,17-07-22,09/07/23,Laptop
1925,Basic,10,14-07-22,08/07/23,Smart TV
1926,Premium,11,06/07/22,10/07/23,Tablet
1927,Basic,13,07/07/22,08/07/23,Smart TV
1928,Standard,10,07/07/22,11/07/23,Smart TV
1929,Standard,12,08/07/22,07/07/23,Smartphone
1930,Basic,13,07/07/22,09/07/23,Smart TV
1931,Premium,14,08/07/22,07/07/23,Tablet
1932,Basic,11,09/07/22,11/07/23,Tablet
1933,Standard,14,09/07/22,07/07/23,Smart TV
1934,Premium,12,09/07/22,08/07/23,Laptop
1935,Basic,12,12/07/22,07/07/23,Tablet
1936,Premium,13,15-07-22,10/07/23,Laptop
1937,Basic,14,16-07-22,07/07/23,Smart TV
1938,Standard,10,18-07-22,08/07/23,Smartphone
1939,Standard,11,13-08-22,09/07/23,Tablet
1940,Basic,10,14-08-22,10/07/23,Tablet
1941,Premium,13,16-08-22,07/07/23,Smart TV
1942,Basic,14,17-08-22,08/07/23,Smart TV
1943,Standard,14,25-08-22,08/07/23,Smart TV
1944,Premium,15,28-08-22,09/07/23,Tablet
1945,Basic,14,29-08-22,07/07/23,Smart TV
1946,Basic,10,11/09/22,10/07/23,Smart TV
1947,Basic,12,12/09/22,08/07/23,Smartphone
1948,Standard,11,16-09-22,09/07/23,Laptop
1949,Premium,15,17-09-22,09/07/23,Smart TV
1950,Basic,10,21-09-22,10/07/23,Laptop
1951,Basic,15,23-09-22,08/07/23,Tablet
1952,Premium,14,27-09-22,08/07/23,Smartphone
1953,Standard,12,09/10/22,09/07/23,Smartphone
1954,Standard,11,10/10/22,11/07/23,Laptop
1955,Basic,13,11/10/22,08/07/23,Smartphone
1956,Premium,12,12/10/22,08/07/23,Tablet
1957,Standard,15,13-10-22,09/07/23,Smartphone
1958,Basic,12,19-10-22,10/07/23,Tablet
1959,Standard,14,21-10-22,07/07/23,Smartphone
1960,Premium,13,23-10-22,08/07/23,Laptop
1961,Basic,14,24-10-22,10/07/23,Smartphone
1962,Premium,12,26-10-22,09/07/23,Tablet
1963,Standard,15,27-10-22,07/07/23,Smart TV
1964,Basic,15,01/11/22,08/07/23,Smart TV
1965,Standard,12,02/11/22,09/07/23,Tablet
1966,Premium,10,04/11/22,09/07/23,Tablet
1967,Basic,13,05/11/22,06/07/23,Laptop
1968,Standard,12,06/11/22,09/07/23,Tablet
1969,Premium,11,07/11/22,09/07/23,Smartphone
1970,Basic,14,08/11/22,08/07/23,Laptop
1971,Premium,13,08/11/22,06/07/23,Laptop
1972,Basic,14,09/11/22,10/07/23,Tablet
1973,Standard,15,09/11/22,09/07/23,Tablet
1974,Standard,11,05/11/22,08/07/23,Smartphone
1975,Basic,11,04/11/22,07/07/23,Tablet
1976,Premium,13,19-10-22,09/07/23,Tablet
1977,Basic,12,12/10/22,09/07/23,Smartphone
1978,Standard,11,03/10/22,09/07/23,Smart TV
1979,Premium,15,28-09-22,08/07/23,Smartphone
1980,Basic,15,17-09-22,09/07/23,Laptop
1981,Premium,13,16-09-22,08/07/23,Smartphone
1982,Basic,14,15-09-22,09/07/23,Smartphone
1983,Standard,11,14-09-22,08/07/23,Tablet
1984,Standard,11,15-09-22,09/07/23,Smartphone
1985,Basic,11,06/09/22,09/07/23,Tablet
1986,Premium,15,28-08-22,09/07/23,Smart TV
1987,Basic,12,07/08/22,08/07/23,Smart TV
1988,Standard,15,07/08/22,10/07/23,Smartphone
1989,Premium,12,06/08/22,09/07/23,Tablet
1990,Basic,15,30-07-22,09/07/23,Smart TV
1991,Premium,12,30-07-22,08/07/23,Laptop
1992,Basic,14,30-07-22,10/07/23,Smartphone
1993,Standard,15,19-07-22,08/07/23,Tablet
1994,Standard,11,17-07-22,10/07/23,Laptop
1995,Basic,11,12/07/22,08/07/23,Tablet
1996,Premium,10,11/07/22,10/07/23,Smart TV
1997,Basic,14,10/07/22,08/07/23,Smart TV
1998,Standard,14,10/07/22,11/07/23,Smart TV
1999,Premium,13,08/07/22,08/07/23,Smart TV
2000,Basic,12,09/07/22,09/07/23,Smart TV
2001,Premium,10,09/07/22,08/07/23,Smart TV
2002,Basic,10,09/07/22,11/07/23,Smartphone
2003,Standard,11,10/07/22,08/07/23,Tablet
2004,Standard,12,12/07/22,08/07/23,Laptop
2005,Basic,10,13-07-22,09/07/23,Laptop
2006,Premium,13,16-07-22,10/07/23,Laptop
2007,Basic,10,17-07-22,07/07/23,Smart TV
2008,Standard,10,26-07-22,09/07/23,Laptop
2009,Premium,10,31-07-22,09/07/23,Laptop
2010,Basic,13,03/08/22,10/07/23,Laptop
2011,Premium,10,15-08-22,07/07/23,Tablet
2012,Basic,15,18-08-22,10/07/23,Smart TV
2013,Standard,10,27-08-22,08/07/23,Smart TV
2014,Standard,12,29-08-22,10/07/23,Smart TV
2015,Basic,12,05/09/22,07/07/23,Smartphone
2016,Premium,10,06/09/22,11/07/23,Smart TV
2017,Basic,10,14-09-22,08/07/23,Laptop
2018,Standard,10,16-09-22,09/07/23,Laptop
2019,Premium,10,18-09-22,10/07/23,Laptop
2020,Basic,12,23-09-22,11/07/23,Tablet
2021,Basic,12,25-09-22,08/07/23,Laptop
2022,Basic,10,06/10/22,09/07/23,Laptop
2023,Standard,11,09/10/22,10/07/23,Tablet
2024,Premium,13,11/10/22,11/07/23,Laptop
2025,Basic,13,12/10/22,08/07/23,Laptop
2026,Basic,15,13-10-22,09/07/23,Smart TV
2027,Premium,13,17-10-22,10/07/23,Smart TV
2028,Standard,11,19-10-22,10/07/23,Smartphone
2029,Standard,10,21-10-22,07/07/23,Smart TV
2030,Basic,14,23-10-22,09/07/23,Tablet
2031,Premium,14,25-10-22,10/07/23,Smart TV
2032,Standard,10,27-10-22,09/07/23,Smart TV
2033,Basic,13,31-10-22,07/07/23,Smartphone
2034,Standard,12,02/11/22,09/07/23,Laptop
2035,Premium,11,04/11/22,10/07/23,Smart TV
2036,Basic,12,05/11/22,09/07/23,Smartphone
2037,Premium,13,06/11/22,07/07/23,Smart TV
2038,Standard,11,07/11/22,10/07/23,Smartphone
2039,Basic,11,08/11/22,09/07/23,Laptop
2040,Standard,15,08/11/22,08/07/23,Laptop
2041,Premium,10,09/11/22,07/07/23,Smartphone
2042,Basic,10,09/11/22,10/07/23,Smartphone
2043,Standard,12,05/11/22,09/07/23,Smart TV
2044,Premium,12,05/11/22,10/07/23,Smart TV
2045,Basic,15,02/11/22,08/07/23,Laptop
2046,Premium,12,30-10-22,09/07/23,Smartphone
2047,Basic,11,30-10-22,09/07/23,Laptop
2048,Standard,11,24-10-22,09/07/23,Tablet
2049,Standard,14,08/10/22,08/07/23,Tablet
2050,Basic,13,04/10/22,09/07/23,Smartphone
2051,Premium,10,28-09-22,09/07/23,Smartphone
2052,Basic,11,22-09-22,09/07/23,Smart TV
2053,Standard,14,19-09-22,09/07/23,Laptop
2054,Premium,10,13-09-22,09/07/23,Tablet
2055,Basic,14,05/09/22,09/07/23,Laptop
2056,Premium,10,20-08-22,09/07/23,Tablet
2057,Basic,10,10/08/22,08/07/23,Smartphone
2058,Standard,10,10/08/22,11/07/23,Smartphone
2059,Standard,14,06/08/22,09/07/23,Laptop
2060,Basic,12,03/08/22,10/07/23,Smart TV
2061,Premium,10,01/08/22,09/07/23,Smart TV
2062,Basic,14,28-07-22,10/07/23,Tablet
2063,Standard,15,22-07-22,09/07/23,Smartphone
2064,Premium,11,22-07-22,11/07/23,Tablet
2065,Basic,12,20-07-22,09/07/23,Tablet
2066,Premium,15,12/07/22,10/07/23,Laptop
2067,Basic,10,12/07/22,09/07/23,Laptop
2068,Standard,14,10/07/22,11/07/23,Laptop
2069,Standard,12,11/07/22,08/07/23,Smart TV
2070,Basic,10,11/07/22,09/07/23,Smartphone
2071,Premium,11,09/07/22,08/07/23,Smartphone
2072,Basic,15,10/07/22,11/07/23,Laptop
2073,Standard,11,12/07/22,08/07/23,Tablet
2074,Premium,14,13-07-22,09/07/23,Smartphone
2075,Basic,14,15-07-22,09/07/23,Tablet
2076,Premium,15,16-07-22,11/07/23,Laptop
2077,Basic,11,19-07-22,08/07/23,Laptop
2078,Standard,15,23-07-22,10/07/23,Laptop
2079,Standard,10,28-07-22,09/07/23,Smart TV
2080,Basic,10,14-08-22,11/07/23,Laptop
2081,Premium,15,18-08-22,08/07/23,Smart TV
2082,Basic,12,23-08-22,12/07/23,Tablet
2083,Standard,12,27-08-22,09/07/23,Tablet
2084,Premium,13,01/09/22,10/07/23,Smartphone
2085,Basic,15,02/09/22,09/07/23,Laptop
2086,Premium,13,04/09/22,12/07/23,Smart TV
2087,Basic,13,11/09/22,09/07/23,Tablet
2088,Standard,10,16-09-22,09/07/23,Tablet
2089,Standard,10,19-09-22,11/07/23,Tablet
2090,Basic,12,20-09-22,12/07/23,Tablet
2091,Premium,13,05/10/22,09/07/23,Smartphone
2092,Basic,10,07/10/22,09/07/23,Laptop
2093,Standard,10,10/10/22,11/07/23,Smart TV
2094,Premium,13,12/10/22,11/07/23,Smart TV
2095,Basic,10,13-10-22,08/07/23,Smart TV
2096,Basic,15,15-10-22,09/07/23,Tablet
2097,Basic,10,17-10-22,11/07/23,Tablet
2098,Standard,15,18-10-22,10/07/23,Tablet
2099,Premium,11,20-10-22,08/07/23,Laptop
2100,Basic,14,22-10-22,10/07/23,Smart TV
2101,Basic,12,25-10-22,11/07/23,Tablet
2102,Premium,14,27-10-22,09/07/23,Smartphone
2103,Standard,14,01/11/22,07/07/23,Laptop
2104,Standard,13,02/11/22,11/07/23,Tablet
2105,Basic,11,04/11/22,10/07/23,Smartphone
2106,Premium,10,06/11/22,09/07/23,Smartphone
2107,Standard,14,07/11/22,07/07/23,Smart TV
2108,Basic,15,08/11/22,10/07/23,Smartphone
2109,Standard,12,09/11/22,10/07/23,Tablet
2110,Premium,14,10/11/22,10/07/23,Smartphone
2111,Basic,14,09/11/22,09/07/23,Laptop
2112,Premium,15,09/11/22,10/07/23,Smart TV
2113,Standard,11,07/11/22,10/07/23,Tablet
2114,Basic,12,03/11/22,10/07/23,Tablet
2115,Standard,10,04/11/22,08/07/23,Laptop
2116,Premium,12,01/11/22,10/07/23,Tablet
2117,Basic,13,27-10-22,09/07/23,Laptop
2118,Standard,10,23-10-22,10/07/23,Smart TV
2119,Premium,14,14-10-22,09/07/23,Laptop
2120,Basic,14,28-09-22,10/07/23,Smart TV
2121,Premium,14,25-09-22,09/07/23,Laptop
2122,Basic,11,23-09-22,10/07/23,Smart TV
2123,Standard,12,23-09-22,09/07/23,Tablet
2124,Standard,14,14-09-22,11/07/23,Laptop
2125,Basic,14,05/09/22,09/07/23,Smartphone
2126,Premium,12,13-08-22,09/07/23,Smartphone
2127,Basic,15,12/08/22,09/07/23,Smartphone
2128,Standard,10,10/08/22,11/07/23,Tablet
2129,Premium,14,05/08/22,09/07/23,Laptop
2130,Basic,10,04/08/22,12/07/23,Tablet
2131,Premium,11,28-07-22,09/07/23,Laptop
2132,Basic,12,24-07-22,11/07/23,Smart TV
2133,Standard,11,22-07-22,09/07/23,Laptop
2134,Standard,13,22-07-22,12/07/23,Smart TV
2135,Basic,15,19-07-22,09/07/23,Smartphone
2136,Premium,13,17-07-22,10/07/23,Tablet
2137,Basic,10,16-07-22,09/07/23,Tablet
2138,Standard,11,12/07/22,12/07/23,Smartphone
2139,Premium,14,12/07/22,08/07/23,Smartphone
2140,Basic,14,13-07-22,10/07/23,Tablet
2141,Premium,14,13-07-22,09/07/23,Tablet
2142,Basic,12,13-07-22,11/07/23,Smartphone
2143,Standard,12,14-07-22,08/07/23,Smartphone
